uuid,full_name,email,phone_number,address,date_of_birth,ip_address,sensitive_notes,user_preferences,account_status,last_login_date,signup_date,profile_completion_score,preferred_language,marketing_consent
8efc47e9-eca4-4f0e-ac93-39ed3ab8f74e,Thurman Predovic,lonzo@example.com,122-997-8748 x979,omnis quia cumque.,2002-11-25,29.237.54.218,engineer back-end partnerships,"{""theme"": ""dark"", ""notifications"": true}",suspended,2025-03-29,2021-04-24,33,ja,true
7ef3ec92-858e-4583-8188-d35a22d5a352,Maximilian Emard,evans@example.net,(658) 780-0708 x496,voluptatem sequi dicta cumque.,1951-04-28,55.114.156.254,synergize virtual infomediaries,"{""theme"": ""dark"", ""notifications"": true}",suspended,2025-04-16,1978-04-12,71,fr,true
3695507c-1cb3-48c7-b5a5-0f125d9be4e9,Penelope Gleichner,chester@example.net,413.438.4749 x966,minus cumque quas aperiam.,1969-10-12,144.104.221.186,embrace B2C methodologies,"{""theme"": ""light"", ""notifications"": true}",suspended,2024-09-24,2004-10-07,89,pt,true
1ddc0825-6468-4138-bedb-af768a8b993f,Jacklyn Ward,verda@example.net,424-365-2839 x85655,ad velit consequatur quisquam.,2002-06-23,44.234.39.163,syndicate cross-media models,"{""theme"": ""light"", ""notifications"": true}",active,2025-03-17,2018-11-30,81,fr,true
04298cba-e06a-481e-a5f8-9cca96f8ab60,Casey Hintz,makenna@example.org,1-354-598-4237 x8583,id qui nobis est.,1947-08-04,195.64.125.144,seize granular e-markets,"{""theme"": ""light"", ""notifications"": true}",active,2025-05-31,1994-07-18,22,de,false
77c85498-8920-4903-974c-199f45959237,Katrina Turcotte,justen@example.net,314.803.6580 x0515,laborum sed aperiam.,1946-11-05,147.60.209.127,mesh front-end web-readiness,"{""theme"": ""light"", ""notifications"": false}",active,2024-12-14,1967-11-22,72,ja,true
43819fe0-0cd8-4605-9072-c90ebac18144,Donato Cruickshank,ressie@example.com,1-421-544-9042 x691,mollitia debitis officia.,2007-06-09,27.69.238.144,reinvent world-class e-business,"{""theme"": ""dark"", ""notifications"": true}",active,2025-03-08,2021-04-03,56,de,false
47540d3b-fe51-4464-aaf1-474a80c42252,Rudolph Berge,bryana@example.net,631-251-1678,quibusdam ut esse.,1945-09-10,21.124.191.133,drive collaborative markets,"{""theme"": ""light"", ""notifications"": true}",inactive,2025-03-16,1987-08-30,22,es,false
ca39536c-d57b-4dc9-bd9e-fe7b6d210160,Aliyah Hegmann,saul@example.com,(130) 197-6237 x0388,hic voluptatem deserunt.,1953-09-05,193.161.133.254,scale innovative communities,"{""theme"": ""dark"", ""notifications"": true}",pending_verification,2024-12-25,1991-02-19,96,de,true
00a5a72f-26cb-47da-a17f-8401c5898ea0,Maria Terry,hugh@example.org,753-679-4626 x7861,qui iste occaecati.,1961-11-03,20.109.192.21,maximize value-added web-readiness,"{""theme"": ""light"", ""notifications"": false}",suspended,2025-05-13,1987-04-28,52,fr,false
81ba0cfb-3005-42a3-be42-82ddf7c7c54b,Maiya Kuhn,luther@example.org,901.864.9259 x3496,alias rerum dolores fuga.,1950-02-04,161.56.20.155,recontextualize cross-media niches,"{""theme"": ""light"", ""notifications"": true}",active,2024-10-30,1977-01-26,84,en,false
182f0e73-4505-4c54-92a9-1b875e2bd527,Kara McKenzie,martina@example.org,524-592-5142,eveniet quibusdam porro deleniti.,1979-02-26,177.60.54.91,engineer integrated networks,"{""theme"": ""dark"", ""notifications"": true}",active,2024-08-02,2019-05-06,95,es,true
c61f7975-807f-4df8-92f3-0dc5b066d1c5,Elwyn Dare,philip@example.net,(436) 491-2167,inventore odit eum.,1974-02-18,32.249.250.59,expedite 24/365 metrics,"{""theme"": ""light"", ""notifications"": true}",inactive,2025-04-08,2005-07-05,58,pt,false
56c92341-b4d9-465d-bbac-f816ddd09944,Jazmyne Keeling,ephraim@example.net,139.789.3923 x973,commodi velit laborum aut.,1960-04-28,18.249.23.72,strategize back-end e-services,"{""theme"": ""dark"", ""notifications"": true}",suspended,2025-01-13,1997-06-10,35,en,true
56a487fb-2f90-4a16-8db1-6f19244313c4,Delphine Gerlach,oscar@example.org,496.453.3784 x820,dignissimos fugiat numquam accusamus.,2004-06-05,222.75.63.21,integrate customized schemas,"{""theme"": ""dark"", ""notifications"": true}",pending_verification,2024-11-16,2023-01-30,68,pt,true
4f340226-e398-4d03-8ac5-245149aec3f6,Jazlyn Muller,guiseppe@example.net,108.469.8511 x8432,voluptas culpa ut.,2006-01-14,159.67.18.194,grow plug-and-play portals,"{""theme"": ""dark"", ""notifications"": true}",suspended,2024-08-13,2020-06-29,92,pt,true
42385093-e9c3-4533-9927-eaeef74a557e,Yesenia Boyle,berneice@example.net,592-023-4955 x4720,nostrum error corporis et.,1981-04-24,223.2.159.33,engage sexy applications,"{""theme"": ""dark"", ""notifications"": true}",inactive,2024-12-15,2020-06-10,56,en,false
ba24e261-a748-46c1-9fb5-20a38457b044,Sammie Rutherford,dejuan@example.org,1-198-721-2111 x7019,debitis amet facere.,1992-09-16,246.138.83.174,whiteboard revolutionary platforms,"{""theme"": ""light"", ""notifications"": true}",active,2024-12-03,2007-03-23,24,ja,true
7eb9b264-5dba-4d6e-b906-a9786aa42927,Clint Corwin,alexandria@example.org,1-380-411-6297 x725,quo ullam saepe beatae.,1984-06-07,145.58.203.190,transform transparent channels,"{""theme"": ""light"", ""notifications"": false}",pending_verification,2024-06-09,2015-01-28,68,es,false
0a2e5111-6e4c-42b0-89d1-381dfaf4597d,Imelda Dare,krystal@example.com,1-101-045-1725 x124,dignissimos quia quo doloribus.,1994-03-20,201.127.77.144,incentivize next-generation e-commerce,"{""theme"": ""light"", ""notifications"": false}",inactive,2025-01-16,2020-01-25,90,es,true
3a64250a-e2a3-4f25-9ac4-7c190276d280,Ralph Mraz,jade@example.net,910.469.3324,ratione aliquid dolore aut.,1951-12-27,155.4.38.152,engineer virtual networks,"{""theme"": ""dark"", ""notifications"": false}",inactive,2024-07-23,1976-11-30,61,es,false
f8b6a190-a3ee-43de-9a22-26b6afadfaba,Therese Bode,kaia@example.com,502-672-1200 x07988,ducimus omnis laboriosam.,1954-07-20,249.155.179.44,target frictionless e-services,"{""theme"": ""dark"", ""notifications"": true}",active,2024-06-04,1993-02-26,46,es,true
24270319-9469-4ae6-aba0-1339f54ea919,Demario Johnson,dusty@example.com,182.347.1223 x981,debitis facilis architecto.,1968-05-28,236.71.67.220,facilitate out-of-the-box deliverables,"{""theme"": ""light"", ""notifications"": true}",pending_verification,2024-11-05,2018-07-17,44,pt,false
ab724d8b-11b5-47e6-8cbf-6c88d08c882b,Willow Sauer,colin@example.com,(418) 765-2619 x64572,est repellendus consequatur omnis.,2003-04-15,115.231.163.3,morph efficient mindshare,"{""theme"": ""light"", ""notifications"": true}",pending_verification,2024-09-09,2024-02-13,98,es,true
ba22ba3e-27a8-4f38-92e8-26c11625bc6d,Ari Berge,anna@example.net,226-746-3059 x59540,et exercitationem aut.,1958-06-06,233.141.47.103,recontextualize turn-key functionalities,"{""theme"": ""dark"", ""notifications"": false}",pending_verification,2025-04-05,2007-05-15,35,ja,true
900658aa-eb68-45f4-9702-97fc3bd83c0e,Molly Tillman,esmeralda@example.net,827-005-8647 x757,eum eligendi eligendi quam.,2003-08-01,179.240.127.215,enhance cutting-edge e-tailers,"{""theme"": ""light"", ""notifications"": true}",active,2024-07-11,2024-07-09,99,es,true
fe395afe-9821-402f-ad6b-978631501c4d,Aurore Miller,madyson@example.net,1-678-529-4036,nemo odit cum id.,1945-04-24,87.120.192.252,engage front-end eyeballs,"{""theme"": ""light"", ""notifications"": true}",suspended,2024-11-01,1978-11-04,56,pt,true
0f386a83-504b-43f3-92ca-4d3087fb980a,Tyra Lubowitz,melyna@example.org,(751) 046-2075 x65866,atque consequatur mollitia.,1995-04-03,231.132.220.130,innovate rich portals,"{""theme"": ""light"", ""notifications"": true}",active,2024-06-14,2013-04-20,42,pt,false
22a01597-59f5-4791-8d7e-0ae27f0453a4,Clement Reichel,lesly@example.net,675-319-3745 x875,sed non voluptatibus maiores.,1967-01-27,30.131.58.32,generate cross-platform synergies,"{""theme"": ""light"", ""notifications"": false}",active,2025-01-17,1985-03-11,39,es,true
e2cee2d1-b6df-4f6a-aa80-a0997e963a93,Dylan Muller,ralph@example.com,802.917.5976 x0140,praesentium quidem molestiae.,1956-02-06,28.12.55.127,redefine open-source architectures,"{""theme"": ""light"", ""notifications"": true}",inactive,2024-10-30,1993-06-22,28,de,true
68416dd7-258c-41b9-81d7-ed076e3491d4,Janie Legros,mikel@example.net,342.315.3687 x6225,atque nam sit.,2002-05-26,135.251.43.253,visualize cutting-edge interfaces,"{""theme"": ""light"", ""notifications"": false}",suspended,2024-08-16,2018-03-21,55,fr,false
c1d9cca4-9208-4925-8b43-d66a36c942ab,Lorna Sipes,raymond@example.net,(508) 676-7507 x0949,nesciunt repellat similique labore.,1993-11-13,24.10.56.111,synergize customized applications,"{""theme"": ""dark"", ""notifications"": true}",suspended,2024-12-09,2019-06-29,38,en,true
ff482b17-d71b-4770-9a3d-90412610580c,Deion Spinka,luther@example.net,676-869-3558,tempore vel necessitatibus.,1987-04-05,183.6.11.223,enhance seamless niches,"{""theme"": ""light"", ""notifications"": true}",suspended,2024-08-29,2016-04-18,57,fr,true
798d1e7d-467b-4f00-8684-013e2d599d26,Rubye Jacobi,orville@example.net,840-585-0997,dolor rerum autem et.,1968-06-23,97.184.146.253,synergize B2B convergence,"{""theme"": ""light"", ""notifications"": true}",suspended,2024-06-22,1993-02-21,39,ja,true
ace8293b-8460-403b-b2ac-25b0029ec986,Sylvester Raynor,weston@example.net,840-828-9543,omnis qui vel ex.,1959-07-23,242.63.241.63,embrace cross-media communities,"{""theme"": ""light"", ""notifications"": true}",inactive,2024-11-09,1989-04-11,49,de,true
539769cf-79e7-4ac8-8b75-90de75e73ff1,Forrest Feil,sigurd@example.net,(714) 955-1998 x420,voluptas quasi placeat.,1972-01-18,249.48.81.208,grow open-source e-markets,"{""theme"": ""dark"", ""notifications"": true}",inactive,2025-03-09,2003-01-21,53,fr,true
771379a1-f1ed-42e4-9463-c674bff17049,Missouri Mohr,sonny@example.com,(811) 045-0397 x697,aut omnis veniam.,1950-09-15,60.46.154.48,enable compelling portals,"{""theme"": ""dark"", ""notifications"": true}",pending_verification,2024-07-06,2019-09-18,92,ja,true
0160fc7d-fca5-4f80-a761-db74d85e6fb7,Emilie Lynch,kyra@example.org,1-256-559-3482,cum dicta quam magni.,1946-11-06,211.146.44.41,scale world-class web-readiness,"{""theme"": ""dark"", ""notifications"": true}",suspended,2025-03-16,2012-12-20,64,de,false
f5c4007e-a205-4d25-8ca1-1cad1fe16519,Luther Jacobs,keanu@example.org,(819) 596-6159,iste harum totam aspernatur.,1949-04-15,199.180.160.192,scale e-business models,"{""theme"": ""dark"", ""notifications"": false}",suspended,2025-02-19,1983-02-16,83,ja,false
734db20b-cbd3-4949-9ada-1d52fc98ee0b,Reynold Durgan,fern@example.net,730.455.2984 x7457,aperiam expedita sapiente.,1972-12-19,160.135.192.224,streamline bleeding-edge deliverables,"{""theme"": ""dark"", ""notifications"": false}",inactive,2024-11-01,1999-08-29,61,fr,true
814dfcae-d1c4-4993-9f93-7a922cf8af41,Idella Funk,maria@example.org,(411) 718-0681 x704,sit perspiciatis rem esse.,1964-05-04,57.252.120.69,transform extensible technologies,"{""theme"": ""dark"", ""notifications"": true}",active,2024-08-29,1997-01-02,68,fr,false
fbefad1d-59e4-4876-8988-6fcb8bb2cbb2,Donnie Stoltenberg,marshall@example.org,681.243.4190 x15756,consequatur voluptas laboriosam.,1956-05-26,114.9.92.34,facilitate holistic markets,"{""theme"": ""light"", ""notifications"": true}",pending_verification,2024-09-24,1980-03-02,47,fr,false
f36a5f1a-6b0c-4613-8ddc-20f5542d0a3d,Britney Dooley,ashton@example.com,(936) 425-1107 x4324,fugit corporis eveniet.,1980-02-22,236.43.113.19,brand intuitive technologies,"{""theme"": ""dark"", ""notifications"": true}",pending_verification,2024-06-06,2016-11-09,85,de,true
37551a21-e599-46a3-ac40-399fbc6b595b,Yadira Bernier,adell@example.net,(858) 012-0121,aut recusandae aliquam.,1960-10-09,198.234.33.71,enable synergistic models,"{""theme"": ""dark"", ""notifications"": true}",active,2024-11-22,2000-04-16,37,ja,true
0cfc6b52-8c9e-473c-9be6-cc0ce80cbbc8,Vivienne Orn,paul@example.net,(133) 295-2514 x4288,non rem ut.,1987-11-26,35.150.88.66,repurpose value-added schemas,"{""theme"": ""light"", ""notifications"": true}",active,2024-12-01,2013-10-10,88,es,false
3f3fd280-4a45-452f-b749-6631599de652,Nyasia Harber,bulah@example.net,1-426-607-0662 x9680,quam quasi nam.,1982-10-24,94.147.58.83,optimize integrated relationships,"{""theme"": ""light"", ""notifications"": true}",pending_verification,2025-05-18,2001-03-26,28,en,true
3776bf4c-2d0a-4909-addc-b12cf312fc3e,Neha Gibson,dalton@example.org,938-478-7887 x83661,architecto ipsam quia repellendus.,1987-01-21,233.130.138.251,leverage transparent portals,"{""theme"": ""light"", ""notifications"": true}",pending_verification,2024-08-14,2006-12-04,74,ja,true
3544963a-91de-49f2-b41d-ee428f524a4f,Bertrand Cassin,petra@example.org,1-551-412-2527,molestiae voluptates soluta deserunt.,1967-10-07,172.162.221.180,exploit end-to-end action-items,"{""theme"": ""light"", ""notifications"": true}",suspended,2025-05-26,2003-04-13,43,fr,false
8acf0bfc-8f2c-4c9f-a509-e129d538250e,Maria Ebert,augusta@example.org,755.899.0640 x10204,doloribus porro nihil.,1955-12-23,102.89.129.219,morph next-generation content,"{""theme"": ""light"", ""notifications"": true}",pending_verification,2025-01-06,1972-09-22,60,ja,false
2a011098-be46-4202-85b2-0bb041a3f48e,Nolan Bradtke,dewayne@example.net,1-371-364-6790 x8785,corporis ullam est.,2005-03-20,115.133.82.99,strategize cross-media channels,"{""theme"": ""light"", ""notifications"": true}",pending_verification,2025-01-15,2021-10-10,24,fr,true
a07ef958-9499-4cc2-a056-d0bb73e7bf65,Luigi Hoppe,kip@example.org,351.071.1130 x71882,amet facere natus quo.,1960-11-26,163.148.101.178,aggregate one-to-one markets,"{""theme"": ""dark"", ""notifications"": true}",inactive,2024-12-25,1975-02-03,55,en,false
f254fda2-7f5c-4a53-82ef-69871325a27d,Turner Vandervort,emely@example.org,799-654-3411,omnis recusandae enim quo.,1983-03-01,86.98.83.125,repurpose innovative architectures,"{""theme"": ""light"", ""notifications"": false}",suspended,2024-12-09,2012-06-15,98,pt,true
c99bc6a5-c74f-4dbc-ac51-f047a99dc171,Juston Bayer,harold@example.org,1-512-035-2341,nihil eum iure.,1966-06-18,23.203.216.252,engineer sticky infrastructures,"{""theme"": ""dark"", ""notifications"": true}",pending_verification,2024-10-12,2011-05-19,53,ja,true
bdc96e9c-6adb-49d6-be0c-e5671d629d52,Adrien Hodkiewicz,rosie@example.net,613.471.2352 x0766,et quia sunt.,1960-06-06,193.103.11.2,enhance real-time experiences,"{""theme"": ""light"", ""notifications"": false}",active,2024-10-11,2013-07-30,88,fr,true
32d58147-9005-4c90-8ec0-caba27593040,Jermain Powlowski,darius@example.com,378.111.7509 x115,reprehenderit eligendi nostrum.,1960-06-27,164.205.194.28,productize interactive schemas,"{""theme"": ""light"", ""notifications"": false}",active,2024-12-16,1998-10-04,29,de,false
82942147-6725-4bad-a476-c198be9c00fe,Nathan Nicolas,flossie@example.net,170-637-4169,necessitatibus occaecati ullam.,1962-12-23,199.230.22.11,whiteboard wireless infrastructures,"{""theme"": ""dark"", ""notifications"": true}",suspended,2025-04-16,1990-11-05,89,pt,true
344807a5-9917-4f1d-957f-2ce1d1e439a2,Freddy Connelly,xander@example.net,1-295-485-4562,dolorem eum illum et.,2007-10-23,239.120.113.95,generate rich vortals,"{""theme"": ""dark"", ""notifications"": true}",inactive,2024-06-13,2023-06-05,43,ja,true
fcbf3d77-6ca7-4f7d-9c57-7ddf3607d55c,Noe Goodwin,walter@example.net,1-869-617-4437,tenetur illum veniam doloremque.,1975-11-07,183.49.195.209,expedite impactful e-services,"{""theme"": ""light"", ""notifications"": false}",active,2024-09-28,2002-07-30,31,de,true
6d54360a-c55a-4bd1-b6c6-468e99dafa8f,Reilly O'Kon,shanny@example.org,186.797.1708 x2653,laudantium optio vero officiis.,1984-04-17,80.73.178.92,deploy real-time eyeballs,"{""theme"": ""dark"", ""notifications"": true}",active,2024-07-09,2021-09-26,32,fr,false
88a1697b-a1b9-466e-9f2f-e34d7a0d2788,Cooper Runolfsson,curt@example.com,(501) 768-4018,doloribus iure nobis.,2006-06-10,123.47.5.81,empower turn-key methodologies,"{""theme"": ""light"", ""notifications"": true}",active,2024-12-03,2023-12-01,63,pt,false
fc7edcc5-58dd-4f92-819f-3e8d43c19d80,Giovanny Strosin,katlynn@example.org,1-136-398-1458 x284,voluptatem quae voluptas natus.,1988-07-28,24.74.27.152,drive killer functionalities,"{""theme"": ""dark"", ""notifications"": false}",active,2025-04-15,2018-04-05,92,es,true
0584b70b-1b35-4c18-858b-ded73921b409,Ethel Robel,jeremie@example.org,925-428-3128 x766,rem eum iure eum.,2003-03-18,91.187.24.182,architect out-of-the-box infomediaries,"{""theme"": ""dark"", ""notifications"": false}",suspended,2024-08-12,2022-02-19,25,fr,true
b2623160-f2e0-4f7f-a4ba-4daf8916c547,Jeramie Kulas,rick@example.net,450-400-1008 x6521,corporis nobis natus at.,1955-11-02,140.70.209.101,enable customized paradigms,"{""theme"": ""light"", ""notifications"": true}",active,2024-06-09,1986-08-19,82,fr,false
5a4e20a1-9438-4ba4-b0c1-e6d3b59c4e08,Tiffany Wilkinson,jerrod@example.net,303.382.8147,neque inventore distinctio excepturi.,1975-02-16,129.2.211.177,benchmark robust e-business,"{""theme"": ""light"", ""notifications"": true}",active,2025-05-04,1994-09-04,28,pt,true
dd39d97a-c0f3-4488-bfb9-8c6b827ee280,Erling Bruen,chad@example.com,1-665-774-1222 x9569,omnis non omnis.,1961-04-12,96.200.47.120,scale collaborative synergies,"{""theme"": ""dark"", ""notifications"": false}",active,2025-01-15,1978-12-22,96,de,true
b4676484-60e0-43d9-af24-cbfc3b1a8424,Robert Langworth,ines@example.net,991-497-6109 x0772,aperiam aut illum est.,1956-12-11,113.28.206.41,integrate real-time applications,"{""theme"": ""dark"", ""notifications"": false}",active,2025-05-22,1980-03-26,100,fr,false
326a9aa2-18e3-46b7-b6e9-aafde40c2ab8,Nelson Heaney,christina@example.org,1-697-878-8773,voluptatem consectetur quia.,1995-07-28,159.46.105.140,drive bricks-and-clicks markets,"{""theme"": ""dark"", ""notifications"": true}",suspended,2025-05-06,2012-06-30,35,es,false
677ea9bc-dee2-4305-bfda-acc03c97f79a,Verna Krajcik,jimmie@example.net,1-715-128-2254 x7991,consequatur distinctio porro quia.,1977-03-05,85.5.217.59,enhance user-centric solutions,"{""theme"": ""light"", ""notifications"": true}",inactive,2024-10-16,2011-07-24,96,ja,false
d38aac8a-4cae-44fe-acda-543da9383a05,Emile Windler,zita@example.com,(935) 215-1093 x470,ducimus aut et aut.,1985-04-15,147.99.195.19,transform cross-media platforms,"{""theme"": ""dark"", ""notifications"": true}",inactive,2024-09-03,2021-06-08,26,fr,true
c5a444da-d87a-4283-aedb-1e07a53d718e,Stan Hammes,omari@example.org,(129) 984-0216,eum nemo adipisci.,1965-02-08,39.59.176.220,architect web-enabled e-business,"{""theme"": ""dark"", ""notifications"": true}",active,2025-03-12,2011-06-14,100,de,false
0e55eae2-bd7d-4a1f-9370-3f380b38a90d,Brennon Kozey,michel@example.org,898.056.0221 x0418,perferendis qui laudantium omnis.,1970-08-03,56.142.78.207,engineer next-generation bandwidth,"{""theme"": ""light"", ""notifications"": true}",inactive,2024-12-27,2012-10-03,34,fr,true
5af84731-6c9f-4328-8f95-9fe2f1a67bfa,Elvis Marvin,lamar@example.com,1-989-506-5340 x26645,quisquam dignissimos temporibus nemo.,1972-11-26,23.73.124.227,facilitate best-of-breed networks,"{""theme"": ""light"", ""notifications"": false}",active,2024-11-29,1998-10-19,61,fr,true
